surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data,outcome
1.0,0.0,535029.0,39.1,100.0,51.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,50.0,7.5,1.0,1.0,1.0,5400.0,0.0,0.0,0.0,1.0
0.0,0.0,529685.0,37.3,64.0,30.0,1.0,3.0,4.666666666666667,1.0,2.0,3.0,3.0,2.0,1.0,4.5,0.0,1.0,39.0,6.7,2.0,4.5,0.0,1400.0,0.0,0.0,1.0,0.0
0.0,0.0,529424.0,38.9,60.0,16.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,7.0,3.0,3.0,49.0,5.9,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,529373.0,37.8,88.0,16.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,5.5,3.0,0.0,55.0,6.0,1.0,1.0,1.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,530242.0,37.2,108.0,12.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,52.0,8.2,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,1.0
1.0,0.0,528742.0,38.4,80.0,32.0,0.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,52.0,6.6,2.0,4.1,1.0,2208.0,0.0,0.0,0.0,0.0
1.0,0.0,529642.0,38.5,88.0,30.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,5.5,0.0,1.0,50.0,7.5,2.0,4.1,1.0,2206.0,0.0,0.0,0.0,0.0
1.0,0.0,529642.0,38.9,84.0,36.0,1.0,3.0,1.0,2.0,4.0,0.0,2.0,1.0,2.0,4.5,1.0,1.3333333333333333,45.0,6.2,1.0,2.6,1.0,3025.0,0.0,0.0,1.0,0.0
1.0,1.0,5290409.0,38.8,164.0,84.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,1.6666666666666667,45.0,7.2,2.0,5.3,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,1.0,530693.0,37.6,160.0,36.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,4.5,0.0,0.3333333333333333,35.0,6.9,0.0,2.9,1.0,1400.0,0.0,0.0,0.0,0.0
1.0,0.0,529667.0,38.2,60.0,28.0,2.0,2.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,6.5,0.0,0.0,39.0,4.6,0.0,2.6,0.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,529461.0,40.3,114.0,36.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,7.0,1.0,0.0,63.0,8.1,2.0,4.5,1.0,7400.0,0.0,0.0,1.0,1.0
1.0,0.0,527734.0,37.9,50.0,24.0,1.0,3.0,5.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,39.0,4.5,1.0,3.6,1.0,2208.0,0.0,0.0,0.0,1.0
1.0,1.0,529703.0,38.0,124.0,70.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,0.0,1.0,57.0,8.8,2.0,5.3,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,533692.0,37.2,120.0,40.0,1.0,3.0,4.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,57.0,64.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,528996.0,38.6,52.0,20.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,5.5,3.0,2.0,36.0,6.6,0.0,5.0,0.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,534556.0,39.4,108.0,20.0,1.0,2.6666666666666665,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,75.0,67.0,2.0,1.0,1.0,2207.0,0.0,0.0,0.0,1.0
1.0,0.0,528006.0,37.2,48.0,16.0,2.0,2.0,5.0,1.0,3.0,0.0,3.0,2.0,1.0,4.5,1.0,1.0,41.0,11.2,1.0,2.6,1.0,2206.0,0.0,0.0,1.0,2.0
1.0,0.0,535163.0,38.1,130.0,48.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.3333333333333333,0.0,57.0,66.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
1.0,0.0,534293.0,38.6,84.0,30.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,75.0,81.0,2.0,2.0,1.0,2209.0,0.0,0.0,0.0,2.0
1.0,0.0,533928.0,37.5,84.0,36.0,2.0,3.0,5.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,52.0,75.0,2.0,2.0,1.0,2205.0,0.0,0.0,0.0,0.0
1.0,0.0,529461.0,38.4,60.0,51.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,45.0,6.5,2.0,4.1,1.0,2205.0,0.0,0.0,0.0,0.0
1.0,0.0,534403.0,37.2,86.0,30.0,0.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,36.0,62.0,0.3333333333333333,1.0,0.0,1400.0,0.0,0.0,0.0,1.0
1.0,0.0,534403.0,37.2,66.0,32.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,44.0,77.0,0.0,1.0,1.0,2205.0,0.0,0.0,0.0,2.0
1.0,0.0,528548.0,38.3,60.0,16.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,3.5,2.0,0.0,43.0,6.5,0.0,3.6,1.0,2124.0,0.0,0.0,0.0,2.0
1.0,0.0,529183.0,38.3,60.0,28.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,4.5,1.0,1.0,40.0,4.5,1.0,2.0,1.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,529736.0,39.3,64.0,88.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,3.0,0.6666666666666666,43.0,6.4,2.0,4.5,1.0,7400.0,0.0,0.0,1.0,0.0
1.0,0.0,535176.0,37.3,80.0,40.0,1.0,3.0,4.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,0.3333333333333333,0.0,65.0,50.0,2.0,2.0,1.0,3205.0,0.0,0.0,1.0,1.0
1.0,0.0,535043.0,38.3,72.0,60.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,53.0,53.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
1.0,1.0,5290409.0,39.1,164.0,84.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,1.6666666666666667,48.0,7.2,2.0,5.3,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,527563.0,37.6,52.0,24.0,1.0,3.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,5.7,0.0,1.0,48.0,6.6,2.0,3.7,1.0,2205.0,0.0,0.0,0.0,0.0
0.0,0.0,528461.0,38.3,54.0,40.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,7.0,3.0,2.0,35.0,5.9,1.0,7.4,0.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,529667.0,37.4,52.0,28.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,39.0,6.9,0.0,3.4,0.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,528641.0,37.6,72.0,36.0,1.0,2.0,5.0,1.0,1.0,3.0,0.0,2.0,2.0,4.4,1.0,1.0,33.0,3.5,2.0,3.9,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,527698.0,37.3,64.0,36.0,1.0,2.6666666666666665,4.0,2.0,4.0,3.0,3.0,0.0,0.0,6.0,0.0,1.0,66.0,5.8,2.0,7.4,1.0,2205.0,0.0,0.0,0.0,0.0
1.0,0.0,528151.0,38.4,60.0,20.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,6.5,0.6666666666666666,1.0,48.0,7.6,1.0,3.9,1.0,2208.0,0.0,0.0,0.0,2.0
1.0,0.0,533871.0,38.6,120.0,20.0,0.6666666666666666,2.6666666666666665,1.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,68.0,64.0,1.0,2.0,1.0,3205.0,0.0,0.0,0.0,2.0
1.0,0.0,535407.0,38.5,129.0,48.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.0,2.0,0.0,0.3333333333333333,57.0,66.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,2.0
1.0,0.0,530028.0,38.6,104.0,24.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,5.3,0.0,0.0,52.0,6.5,1.0,2.6,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,530693.0,36.5,90.0,24.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,52.0,6.0,2.0,3.9,1.0,4205.0,0.0,0.0,0.0,0.0
0.0,0.0,529461.0,40.3,114.0,36.0,1.0,3.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0,7.0,3.0,0.0,57.0,8.1,2.0,4.5,1.0,7400.0,0.0,0.0,1.0,1.0
1.0,0.0,528729.0,38.1,60.0,80.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,48.0,4.3,1.0,3.4,1.0,2205.0,0.0,0.0,1.0,0.0
1.0,0.0,528729.0,37.5,42.0,24.0,2.0,2.0,5.0,1.0,4.0,3.0,0.0,2.0,2.0,4.4,0.0,1.0,40.0,7.7,0.0,3.4,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,534787.0,38.0,36.0,16.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,37.0,75.0,1.0,1.0,0.0,3111.0,0.0,0.0,0.0,1.0
1.0,0.0,534519.0,37.1,84.0,40.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,75.0,81.0,0.0,2.0,0.0,1400.0,0.0,0.0,1.0,1.0
1.0,0.0,529461.0,39.3,86.0,36.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,6.5,0.0,1.0,36.0,5.3,2.0,3.6,1.0,31110.0,0.0,0.0,1.0,0.0
0.0,0.0,528214.0,38.0,60.0,20.0,1.0,2.6666666666666665,4.0,1.0,3.0,2.0,0.0,2.0,2.0,4.5,0.0,1.0,43.0,7.6,1.0,2.0,1.0,2209.0,0.0,0.0,1.0,1.0
1.0,0.0,527563.0,38.0,48.0,21.0,2.0,2.0,5.0,1.0,3.0,0.0,3.0,2.0,0.0,5.0,1.0,0.0,48.0,6.3,0.0,3.7,1.0,5400.0,0.0,0.0,1.0,2.0
1.0,0.0,528548.0,38.1,66.0,12.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,44.0,6.0,1.0,3.6,1.0,2124.0,0.0,0.0,0.0,2.0
0.0,0.0,529893.0,38.3,44.0,20.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,4.5,0.0,1.0,43.0,6.5,1.0,5.0,0.0,2209.0,0.0,0.0,1.0,2.0
0.0,0.0,528682.0,38.3,48.0,16.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,49.0,7.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,1.0,528904.0,38.0,132.0,68.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,7.0,3.0,3.0,54.0,7.5,1.0,1.4,1.0,7209.0,0.0,0.0,0.0,0.0
1.0,0.0,535043.0,38.1,84.0,66.0,1.0,3.0,4.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,75.0,81.0,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,1.0
0.0,0.0,528461.0,36.7,48.0,20.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,7.0,0.0,1.0,34.0,6.5,0.0,2.6,0.0,0.0,0.0,0.0,0.0,2.0
1.0,0.0,530001.0,39.0,88.0,24.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,5.3,1.0,1.0,64.0,6.7,2.0,2.6,1.0,2206.0,0.0,0.0,1.0,0.0
1.0,0.0,533738.0,37.8,88.0,24.0,1.0,3.0,4.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,68.0,80.0,0.0,1.0,0.0,2205.0,0.0,0.0,0.0,1.0
1.0,1.0,529518.0,38.0,128.0,48.0,1.0,3.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,4.2,1.0,0.3333333333333333,35.0,7.2,2.0,4.5,1.0,3025.0,0.0,0.0,1.0,0.0
0.0,0.0,528996.0,38.5,44.0,12.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,7.0,3.0,2.0,43.0,7.5,0.0,8.1,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,529663.0,40.3,114.0,36.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,7.0,0.0,1.0,57.0,8.1,2.0,4.5,1.0,7400.0,0.0,0.0,1.0,0.0
1.0,0.0,528743.0,37.1,75.0,36.0,0.3333333333333333,3.0,5.0,2.0,3.0,0.0,3.0,2.0,1.0,5.0,0.0,1.0,48.0,7.4,2.0,3.2,1.0,12208.0,0.0,0.0,1.0,2.0
1.0,0.0,527463.0,37.1,84.0,24.0,1.0,3.0,1.0,2.0,4.0,3.0,0.0,2.0,1.0,5.0,0.0,1.0,73.0,5.5,2.0,3.7,1.0,5400.0,0.0,0.0,1.0,0.0
1.0,0.0,529493.0,38.3,54.0,10.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,6.5,1.0,4.0,48.0,7.2,2.0,3.3,0.0,5400.0,0.0,0.0,0.0,0.0
1.0,0.0,528630.0,37.7,72.0,28.0,2.0,3.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,7.0,0.0,0.0,36.0,5.0,2.0,3.9,1.0,3205.0,0.0,0.0,1.0,2.0
1.0,0.0,534925.0,38.5,72.0,28.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,75.0,81.0,0.0,2.0,0.0,2111.0,0.0,0.0,1.0,2.0
1.0,0.0,535292.0,39.2,88.0,32.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,66.0,84.0,2.0,2.0,1.0,4205.0,0.0,0.0,1.0,2.0
1.0,0.0,528548.0,38.8,66.0,12.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,44.0,6.0,1.0,3.6,1.0,2124.0,0.0,0.0,1.0,2.0
1.0,0.0,534787.0,39.3,44.0,12.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,51.0,51.0,0.0,2.0,1.0,2206.0,0.0,0.0,0.0,2.0
1.0,0.0,534784.0,37.2,36.0,16.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,0.0,1.0,2.0,1.0,3.0,37.0,75.0,1.0,2.0,0.0,2322.0,0.0,0.0,0.0,1.0
1.0,0.0,5297159.0,37.8,84.0,36.0,0.6666666666666666,3.0,5.0,1.0,3.0,3.0,0.0,2.0,1.0,5.0,3.0,0.0,32.0,6.0,1.0,4.3,1.0,5206.0,0.0,0.0,0.0,1.0
1.0,0.0,529160.0,37.8,72.0,30.0,0.0,3.0,4.0,2.0,2.0,3.0,0.0,0.6666666666666666,1.0,2.0,1.0,1.0,52.0,75.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,2.0
1.0,0.0,533696.0,38.7,88.0,24.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,0.3333333333333333,0.0,46.0,75.0,1.0,1.0,0.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,529865.0,37.7,52.0,16.0,2.0,2.0,0.0,1.0,0.0,2.6666666666666665,1.0,2.0,1.0,5.7,3.0,2.0,28.0,6.5,0.0,5.3,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,529865.0,38.0,72.0,30.0,2.0,3.0,5.0,1.0,4.0,3.0,1.0,2.0,2.0,3.5,3.0,0.0,37.0,4.5,2.0,3.5,1.0,6209.0,0.0,0.0,1.0,0.0
1.0,0.0,534519.0,39.3,84.0,40.0,1.0,3.0,5.0,1.0,1.0,0.0,2.0,0.3333333333333333,1.0,2.0,0.0,0.0,75.0,81.0,1.0,2.0,0.0,1400.0,0.0,0.0,0.0,1.0
1.0,0.0,529849.0,38.6,54.0,14.0,2.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,2.0,7.0,2.0,3.0,38.0,6.3,0.0,3.9,1.0,5400.0,0.0,0.0,1.0,2.0
1.0,0.0,529424.0,38.4,80.0,24.0,1.0,3.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,7.5,0.0,1.0,52.0,6.5,2.0,4.3,1.0,4205.0,0.0,0.0,0.0,0.0
0.0,0.0,528890.0,37.5,108.0,16.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,5.4,0.0,0.0,54.0,7.5,1.0,4.7,1.0,11300.0,0.0,0.0,1.0,0.0
0.0,0.0,533736.0,38.6,100.0,68.0,2.0,3.0,5.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,52.0,80.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,530028.0,38.1,112.0,24.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,60.0,7.5,1.0,2.6,0.0,2300.0,0.0,0.0,1.0,1.0
1.0,0.0,529172.0,38.1,84.0,24.0,1.0,3.0,5.0,1.0,4.0,0.0,3.0,2.0,1.0,5.4,2.0,1.0,33.0,7.4,2.0,1.3,1.0,2112.0,0.0,0.0,1.0,2.0
1.0,0.0,534784.0,37.5,72.0,30.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,52.0,75.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
1.0,0.0,530693.0,38.6,40.0,24.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,7.0,0.0,0.0,42.0,6.6,1.0,2.0,1.0,31110.0,0.0,0.0,1.0,2.0
1.0,0.0,528548.0,38.1,66.0,12.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,0.0,44.0,6.0,1.0,3.6,1.0,31110.0,0.0,0.0,0.0,2.0
0.0,0.0,527365.0,38.0,80.0,30.0,3.0,3.0,5.0,2.0,3.0,3.0,0.0,2.0,1.0,7.0,0.0,1.0,45.0,8.1,2.0,2.2,0.0,3207.0,0.0,0.0,1.0,0.0
1.0,0.0,535208.0,39.2,108.0,24.0,1.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.0,55.0,85.0,2.0,2.0,1.0,3209.0,0.0,0.0,0.0,1.0
1.0,0.0,530255.0,38.5,88.0,20.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,5.5,0.0,1.0,47.0,7.5,1.0,4.5,1.0,3205.0,0.0,0.0,0.0,0.0
1.0,0.0,5301219.0,40.3,60.0,30.0,1.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,4.5,1.0,3.0,46.0,7.2,2.0,2.6,1.0,1400.0,0.0,0.0,0.0,0.0
1.0,0.0,528178.0,37.6,88.0,20.0,1.0,3.0,1.0,2.0,4.0,3.0,0.0,2.0,0.0,3.0,3.0,1.0,68.0,7.2,2.0,4.1,1.0,2205.0,0.0,0.0,0.0,0.0
0.0,0.0,529304.0,38.0,40.0,28.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,4.5,2.0,2.0,49.0,7.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,534626.0,37.8,52.0,16.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,0.0,52.0,7.5,1.0,2.0,0.0,4206.0,0.0,0.0,1.0,1.0
0.0,0.0,528890.0,38.3,54.0,16.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,5.0,1.0,2.0,36.0,6.6,0.0,3.5,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,534787.0,38.6,60.0,16.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,1.3333333333333333,0.0,39.0,60.0,2.0,2.0,1.0,3207.0,0.0,0.0,1.0,2.0
1.0,0.0,533928.0,36.5,84.0,40.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,37.5,75.0,2.0,1.0,1.0,7111.0,0.0,0.0,0.0,1.0
1.0,0.0,527544.0,38.2,52.0,12.0,0.0,2.6666666666666665,4.0,1.0,1.0,0.0,3.0,2.0,2.0,7.0,1.0,1.0,45.0,8.6,2.0,3.6,1.0,2206.0,0.0,0.0,1.0,0.0
1.0,0.0,533836.0,39.2,98.0,28.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,65.0,64.0,1.0,2.0,1.0,2205.0,0.0,0.0,0.0,2.0
1.0,0.0,530360.0,38.4,60.0,40.0,3.0,2.0,3.3333333333333335,1.0,4.0,3.0,3.0,2.0,0.0,4.5,0.0,1.0,50.0,4.7,2.0,4.1,1.0,2208.0,0.0,0.0,1.0,0.0
0.0,0.0,533696.0,37.8,44.0,12.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,6.5,3.0,3.0,34.0,65.0,0.0,1.0,0.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,529461.0,38.5,88.0,12.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,40.0,6.6,2.0,3.2,1.0,2208.0,0.0,0.0,1.0,0.0
0.0,0.0,529399.0,37.2,88.0,12.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,45.0,5.5,2.0,4.3,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,529461.0,40.3,114.0,36.0,1.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,3.0,1.0,57.0,8.1,2.0,4.5,1.0,3205.0,0.0,0.0,0.0,0.0
0.0,0.0,527702.0,37.7,84.0,20.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,0.6666666666666666,1.0,6.0,0.0,1.0,52.0,6.0,2.0,3.9,1.0,2209.0,0.0,0.0,0.0,1.0
1.0,0.0,5299253.0,37.4,54.0,36.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,44.0,6.1,2.0,2.6,1.0,2113.0,0.0,0.0,0.0,0.0
1.0,0.0,527544.0,38.4,124.0,40.0,0.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,7.5,3.0,2.0,57.0,8.5,2.0,7.0,0.0,2112.0,0.0,0.0,1.0,0.0
0.0,1.0,529498.0,40.3,114.0,36.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,1.6666666666666667,1.3333333333333333,4.3,0.0,0.3333333333333333,50.0,8.1,2.0,7.0,0.0,4205.0,0.0,0.0,1.0,0.0
0.0,0.0,529424.0,38.3,52.0,20.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,5.4,3.0,3.0,43.0,6.4,0.0,7.2,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,530239.0,38.2,48.0,32.0,2.0,2.6666666666666665,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,47.0,7.5,1.0,2.6,1.0,3113.0,0.0,0.0,0.0,2.0
1.0,0.0,527563.0,38.2,66.0,12.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,30.0,6.6,1.0,3.6,1.0,31110.0,0.0,0.0,1.0,2.0
1.0,0.0,534163.0,37.9,92.0,24.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,65.0,50.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,533692.0,38.0,44.0,16.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,33.0,63.0,0.0,3.4,0.0,2300.0,0.0,0.0,1.0,2.0
1.0,0.0,534293.0,38.0,88.0,20.0,1.0,3.0,2.0,1.0,1.6666666666666667,3.0,0.0,1.0,1.0,2.0,0.0,1.0,65.0,82.0,2.0,1.0,0.0,2209.0,0.0,0.0,0.0,1.0
0.0,0.0,530242.0,38.4,108.0,51.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,0.3333333333333333,7.5,1.0,3.0,59.0,8.2,1.0,2.6,0.0,4300.0,0.0,0.0,1.0,2.0
1.0,0.0,5287179.0,37.2,68.0,16.0,1.0,2.0,5.0,1.0,3.0,3.0,3.0,1.0,2.0,7.0,1.0,0.0,48.0,8.6,2.0,6.3,1.0,4205.0,0.0,0.0,1.0,2.0
1.0,0.0,533696.0,38.0,129.0,30.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.3333333333333333,0.3333333333333333,64.0,82.0,2.0,2.0,0.0,1400.0,0.0,0.0,0.0,1.0
1.0,0.0,528461.0,38.0,112.0,44.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,4.4,1.0,0.0,60.0,6.1,1.0,2.8,1.0,4205.0,3111.0,2209.0,1.0,2.0
0.0,0.0,529373.0,38.6,48.0,32.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,6.5,1.0,4.0,49.0,7.3,0.0,2.0,0.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,530001.0,38.5,96.0,16.0,1.0,3.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,6.5,0.0,1.0,63.0,6.7,2.0,3.4,1.0,2208.0,0.0,0.0,0.0,0.0
1.0,0.0,5290409.0,38.5,64.0,36.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,6.0,0.0,1.0,48.0,7.5,1.6666666666666667,2.0,1.0,2208.0,0.0,0.0,0.0,0.0
0.0,0.0,534478.0,37.2,108.0,40.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,53.0,51.0,2.0,2.0,0.0,2208.0,0.0,0.0,0.0,1.0
1.0,0.0,534519.0,38.5,86.0,51.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,0.6666666666666666,1.0,2.0,0.0,1.0,65.0,75.0,2.0,2.0,1.0,2205.0,0.0,0.0,0.0,1.0
